LOAN_ID,MOB,InterestRate,IssuedDate,DTI,State,HomeOwnership,MonthlyIncome,EarliestCREDITLine,OpenCREDITLines,TotalCREDITLines,RevolvingCREDITBalance,RevolvingLineUtilization,Inquiries6M,AccountsDQ,DelinquentAmount,DQ2yrs,MonthsSinceDQ,PublicRec,MonthsSinceLastRec,Education,EmploymentLength,currentpolicy,term,appl_fico_band,vintage,TERM,MFMonth,target,Amount.Requested,LoanPurpose
472554,1,14.61,1/14/2010,10.22,OK,RENT,2916.67,8/15/1997,7,21,10274,76.1,1,0,0,0,42,0,,,5 years,1,36,670-674,10Q1,36,0010-02-01,0,10000,debt_consolidation
472555,1,14.96,1/11/2010,24.63,CA,RENT,6666.67,12/1/1997,13,48,21557,68,1,0,0,0,30,0,,,6 years,1,36,675-679,10Q1,36,0010-02-01,1,16000,debt_consolidation
472572,1,11.48,1/13/2010,16,PA,RENT,2500,7/15/2002,7,8,4429,18.8,2,0,0,0,999,0,,,3 years,1,36,720-724,10Q1,36,0010-02-01,0,10000,debt_consolidation
472601,1,10.99,2/23/2010,17.34,OK,OWN,6250,12/26/1993,9,28,21914,40,1,0,0,0,999,0,,,2 years,1,36,735-739,10Q1,36,0010-03-01,0,25000,debt_consolidation
472631,1,12.87,1/8/2010,19.8,CA,RENT,1500,8/2/2003,6,10,6454,86.1,0,0,0,0,999,0,,,3 years,1,36,685-689,10Q1,36,0010-02-01,0,1500,debt_consolidation
472645,1,12.87,1/5/2010,16.93,AZ,MORTGAGE,4583.33,11/12/1995,6,34,18620,87,0,0,0,0,999,0,,,10+ years,1,36,710-714,10Q1,36,0010-02-01,0,15000,debt_consolidation
472668,1,17.74,1/5/2010,6.18,FL,MORTGAGE,5416.67,4/20/1977,8,12,46100,75.5,2,0,0,0,999,1,,,10+ years,1,36,705-709,10Q1,36,0010-02-01,0,24000,small_business
472717,1,11.14,1/4/2010,8.12,IL,RENT,5000,11/16/2000,7,26,8127,60.2,2,0,0,0,999,0,,,4 years,1,36,730-734,10Q1,36,0010-02-01,0,8000,debt_consolidation
472722,1,12.87,1/11/2010,13.61,NJ,MORTGAGE,5428.05,2/10/1996,8,24,8471,44.4,1,0,0,0,25,0,,,< 1 year,1,36,685-689,10Q1,36,0010-02-01,0,6250,home_improvement
472730,1,15.31,1/7/2010,8,AZ,OWN,4250,6/8/2002,4,7,11529,96.1,2,0,0,0,999,0,,,9 years,1,36,685-689,10Q1,36,0010-02-01,0,10000,debt_consolidation
472753,1,12.18,1/5/2010,3.32,NY,RENT,4583.33,6/11/1996,9,10,7728,32.1,0,0,0,0,33,0,,,3 years,1,36,735-739,10Q1,36,0010-02-01,0,5000,home_improvement
472760,1,11.14,1/4/2010,9.5,SC,RENT,600,3/11/1996,5,7,1552,9.1,2,0,0,0,999,0,,,< 1 year,1,36,720-724,10Q1,36,0010-02-01,0,1000,educational
472781,1,11.83,1/5/2010,15.54,OH,MORTGAGE,5000,10/6/2002,8,14,13141,44.8,1,0,0,0,999,0,,,4 years,1,36,710-714,10Q1,36,0010-02-01,0,13250,debt_consolidation
472788,1,16.35,1/6/2010,0.78,GA,RENT,3333.33,4/18/2006,4,5,1343,8.7,0,0,0,0,999,0,,,< 1 year,1,36,755-759,10Q1,36,0010-02-01,0,15000,small_business
472791,1,12.87,1/7/2010,21.09,AL,MORTGAGE,3750,8/3/1997,14,19,12076,39.7,0,0,0,0,26,0,,,3 years,1,36,705-709,10Q1,36,0010-02-01,0,18000,debt_consolidation
472795,1,14.84,7/14/2010,10.25,WV,MORTGAGE,4583.33,2/19/2002,13,20,2380,24.8,1,0,0,0,47,0,,,3 years,1,36,670-674,10Q3,36,0010-08-01,0,7500,debt_consolidation
472802,1,13.22,1/5/2010,4.8,WI,RENT,3166.67,10/26/2004,2,6,3875,94.5,1,0,0,0,999,0,,,2 years,1,36,710-714,10Q1,36,0010-02-01,0,1500,
472811,1,13.85,2/3/2010,12.83,CA,RENT,6000,1/27/1993,14,36,14592,70.8,0,0,0,0,46,0,,,4 years,1,36,680-684,10Q1,36,0010-03-01,0,10000,debt_consolidation
472830,1,12.53,1/7/2010,0.02,NJ,RENT,11305,4/25/1988,4,16,74,0.1,3,0,0,0,999,0,,,10+ years,1,36,795-799,10Q1,36,0010-02-01,0,25000,
472894,1,16.07,2/16/2010,9.9,NJ,MORTGAGE,8333.33,10/25/1988,17,56,12487,72.2,2,0,0,0,36,0,,,8 years,1,36,665-669,10Q1,36,0010-03-01,0,17400,debt_consolidation
472908,1,11.83,1/7/2010,11.4,DE,MORTGAGE,7166.67,4/15/2001,6,10,11361,42.1,0,0,0,0,999,0,,,9 years,1,36,745-749,10Q1,36,0010-02-01,0,25000,wedding
472921,1,12.18,1/6/2010,19.71,TX,RENT,5541.67,7/1/1975,11,27,28735,82.6,3,0,0,0,999,0,,Valdosta State University,4 years,1,36,735-739,10Q1,36,0010-02-01,0,16000,debt_consolidation
472931,1,17.39,1/5/2010,11.39,NY,OWN,10583.33,1/6/1997,12,21,28882,48.3,0,0,0,2,23,0,,Pave University,9 years,1,36,660-664,10Q1,36,0010-02-01,0,20000,debt_consolidation
472938,1,12.18,1/7/2010,10.07,PA,MORTGAGE,1500,7/5/1997,8,14,7159,73.1,1,0,0,1,7,0,,,< 1 year,1,36,705-709,10Q1,36,0010-02-01,1,10000,home_improvement
472982,1,16.35,1/12/2010,10.52,FL,RENT,4030,5/1/1998,10,31,13160,64.9,0,0,0,1,14,0,,,1 year,1,36,715-719,10Q1,36,0010-02-01,1,25000,small_business
472986,1,17.74,1/15/2010,22.19,NY,OWN,7916.67,12/2/1997,21,35,19828,53.6,1,0,0,0,999,0,,,6 years,1,36,660-664,10Q1,36,0010-02-01,0,14000,debt_consolidation
472989,1,12.18,1/5/2010,16.65,OR,RENT,3416.67,9/26/2004,19,19,1649,22.6,3,0,0,0,999,0,,,2 years,1,36,695-699,10Q1,36,0010-02-01,1,4000,debt_consolidation
473007,1,14.96,1/5/2010,16.35,CA,RENT,3895.36,4/10/2002,10,16,14099,77.5,0,0,0,0,39,0,,,4 years,1,36,665-669,10Q1,36,0010-02-01,0,8800,debt_consolidation
473015,1,16.07,1/31/2010,15.39,WA,RENT,4125,1/3/1992,3,16,4941,98.8,1,0,0,0,999,1,,California State University-Los Angeles (CSULA),9 years,1,36,700-704,10Q1,36,0010-03-01,0,6000,debt_consolidation
473022,1,14.26,1/7/2010,10.21,TX,OWN,25583.33,9/11/1990,7,32,60789,97.3,0,0,0,0,999,0,,,10+ years,1,36,690-694,10Q1,36,0010-02-01,0,11000,
473024,1,11.83,1/7/2010,3.33,CA,MORTGAGE,6250,11/2/1997,6,17,6469,1.1,1,0,0,0,999,0,,,< 1 year,1,36,805-809,10Q1,36,0010-02-01,0,24000,house
473071,1,11.14,1/5/2010,15.49,FL,OWN,3750,5/2/1998,3,6,0,0,1,0,0,0,999,0,,,3 years,1,36,780-784,10Q1,36,0010-02-01,0,3500,
473085,1,11.14,1/8/2010,0.31,AL,OWN,4888,10/28/1998,6,29,391,7.2,1,0,0,0,65,0,,,< 1 year,1,36,725-729,10Q1,36,0010-02-01,0,8000,
473133,1,15.31,1/11/2010,16.36,MA,MORTGAGE,13333.33,6/15/2001,20,37,31756,45.2,1,0,0,0,999,0,,,8 years,1,36,695-699,10Q1,36,0010-02-01,0,25000,debt_consolidation
473163,1,19.13,1/6/2010,9.96,LA,MORTGAGE,10416.67,7/5/1997,12,34,12730,95,1,0,0,0,42,0,,,< 1 year,1,36,685-689,10Q1,36,0010-02-01,0,15000,small_business
473166,1,12.18,1/7/2010,3.44,TX,OWN,2149.03,4/21/2000,4,5,1815,62.6,0,0,0,0,999,0,,,2 years,1,36,705-709,10Q1,36,0010-02-01,0,3500,
473168,1,16,1/7/2010,12.65,NJ,MORTGAGE,6166.67,8/10/2001,13,18,1756,31.4,1,0,0,0,999,0,,"Rutgers University at New Brunswick/Piscataway,Rutgers University at Newark,Indiana University Kelley School of Business,Indiana University-Bloomington",< 1 year,1,36,705-709,10Q1,36,0010-02-01,0,15000,small_business
473179,1,12.73,2/5/2010,9.6,NY,RENT,4583.33,8/4/2003,9,30,17482,39.6,3,0,0,0,29,0,,,< 1 year,1,36,695-699,10Q1,36,0010-03-01,0,10200,
473236,1,11.48,1/11/2010,19.69,NY,RENT,5125,1/16/2001,10,27,19967,52,0,0,0,0,999,0,,Marist College,3 years,1,36,715-719,10Q1,36,0010-02-01,0,8000,educational
473333,1,11.48,1/11/2010,1.55,CO,RENT,53000,11/12/2001,12,24,9132,36.5,3,0,0,1,23,0,,,2 years,1,36,740-744,10Q1,36,0010-02-01,0,17500,debt_consolidation
473338,1,13.57,1/6/2010,24.99,CA,RENT,3541.67,1/25/2005,8,22,6382,74.2,1,0,0,0,999,0,,Modesto Junior College,1 year,1,36,695-699,10Q1,36,0010-02-01,0,8000,debt_consolidation
473342,1,16,1/5/2010,12.74,OR,RENT,2214,10/27/2004,6,6,4303,51.8,1,0,0,0,999,0,,,2 years,1,36,705-709,10Q1,36,0010-02-01,0,4000,small_business
473344,1,11.83,1/11/2010,22.22,MD,MORTGAGE,5333.33,12/21/1988,8,19,17557,26.2,0,0,0,0,999,0,,,2 years,1,36,765-769,10Q1,36,0010-02-01,0,25000,debt_consolidation
473367,1,11.83,1/6/2010,22.44,AZ,MORTGAGE,3333.33,10/31/1992,11,24,7757,93,1,0,0,0,999,0,,,3 years,1,36,705-709,10Q1,36,0010-02-01,0,1750,debt_consolidation
473378,1,11.14,1/8/2010,13.52,WI,RENT,5000,3/15/2002,14,32,3862,13.5,3,0,0,0,29,0,,,< 1 year,1,36,730-734,10Q1,36,0010-02-01,0,8000,
473381,1,13.22,1/5/2010,15.57,NY,RENT,3833.33,11/13/2001,10,27,16660,73.1,0,0,0,0,999,0,,,4 years,1,36,680-684,10Q1,36,0010-02-01,1,9000,debt_consolidation
473383,1,12.18,1/20/2010,18.3,FL,OWN,8333.33,11/16/1989,12,28,68,0.6,0,0,0,0,999,0,,,3 years,1,36,745-749,10Q1,36,0010-02-01,0,25000,credit_card
473390,1,12.18,1/12/2010,14.77,CA,MORTGAGE,10833.33,6/19/1989,13,39,27947,25.3,0,0,0,0,999,0,,,3 years,1,36,740-744,10Q1,36,0010-02-01,0,24250,debt_consolidation
473403,1,15.65,1/7/2010,8.94,VA,RENT,3916.67,12/8/2002,5,17,0,0,0,0,0,0,32,1,32,,2 years,1,36,660-664,10Q1,36,0010-02-01,0,6400,debt_consolidation
473404,1,12.87,1/12/2010,18.81,MA,RENT,6666.67,10/29/1975,13,23,31890,78.7,1,0,0,0,999,0,,,1 year,1,36,720-724,10Q1,36,0010-02-01,0,25000,debt_consolidation
473442,1,12.18,1/7/2010,17.85,AZ,MORTGAGE,7500,12/11/1990,13,29,9129,63,0,0,0,0,30,0,,,9 years,1,36,720-724,10Q1,36,0010-02-01,0,15000,debt_consolidation
473462,1,14.26,1/8/2010,3.55,CA,OWN,8333.33,9/26/1993,35,52,18435,7.2,2,0,0,0,999,0,,,< 1 year,1,36,740-744,10Q1,36,0010-02-01,0,1000,major_purchase
473481,1,15.31,1/6/2010,8.76,IL,MORTGAGE,2500,1/21/2006,7,7,5531,79,3,0,0,0,999,0,,,2 years,1,36,665-669,10Q1,36,0010-02-01,0,6000,credit_card
473486,1,17.39,1/14/2010,15,VA,MORTGAGE,10583.33,5/22/1983,12,30,6759,27.8,0,0,0,3,7,0,,,< 1 year,1,36,670-674,10Q1,36,0010-02-01,0,24000,debt_consolidation
473488,1,12.53,1/6/2010,21.29,OR,RENT,2916.67,12/24/1999,9,18,15248,57.9,0,0,0,0,28,0,,Western Oregon University,2 years,1,36,700-704,10Q1,36,0010-02-01,0,10000,debt_consolidation
473528,1,11.83,1/6/2010,4.17,AR,RENT,1200,11/4/2003,2,4,0,0,1,0,0,0,999,0,,,2 years,1,36,735-739,10Q1,36,0010-02-01,1,3000,
473535,1,10.25,2/16/2010,16.33,MA,RENT,4653.33,11/3/1999,17,29,14541,16.5,3,0,0,0,999,0,,,6 years,1,36,710-714,10Q1,36,0010-03-01,0,6000,debt_consolidation
473578,1,13.22,1/8/2010,9.32,WA,RENT,8833.33,4/14/1996,8,17,16821,80.5,1,0,0,0,999,0,,,9 years,1,36,705-709,10Q1,36,0010-02-01,0,20000,credit_card
473580,1,14.26,1/8/2010,24.95,CA,MORTGAGE,10833.33,4/2/1987,14,30,74469,81.3,0,0,0,0,999,0,,,< 1 year,1,36,700-704,10Q1,36,0010-02-01,0,15000,debt_consolidation
473626,1,11.83,1/20/2010,16.94,NY,RENT,5666.67,3/10/2004,5,16,14078,82.8,3,0,0,0,999,0,,,< 1 year,1,36,715-719,10Q1,36,0010-02-01,0,10000,debt_consolidation
473637,1,12.18,1/13/2010,8.49,DC,RENT,7833.33,3/16/1996,11,32,9044,24.1,1,0,0,1,8,0,,,3 years,1,36,735-739,10Q1,36,0010-02-01,0,10600,wedding
473653,1,11.83,1/11/2010,7.2,TX,OWN,2000,3/25/2000,6,6,4484,65,0,0,0,0,999,0,,,< 1 year,1,36,690-694,10Q1,36,0010-02-01,0,2500,
473657,1,11.36,1/28/2010,18.87,NY,RENT,3000,7/2/1997,12,35,14225,53.7,1,0,0,0,54,0,,,10+ years,1,36,695-699,10Q1,36,0010-03-01,0,7500,
473661,1,11.48,1/11/2010,6,NY,RENT,3750,12/20/2000,15,36,11574,14.9,1,0,0,1,6,0,,,2 years,1,36,730-734,10Q1,36,0010-02-01,0,13000,debt_consolidation
473665,1,12.53,1/8/2010,20.13,MI,MORTGAGE,7222.5,1/1/1993,13,36,51324,63.6,0,0,0,0,35,0,,,4 years,1,36,715-719,10Q1,36,0010-02-01,0,20000,credit_card
473684,1,14.96,4/14/2010,4.82,NM,RENT,3550,2/14/2003,3,17,7449,88.7,0,0,0,0,27,0,,,3 years,1,36,685-689,10Q2,36,0010-05-01,0,9000,debt_consolidation
473686,1,13.92,1/11/2010,4.62,CA,RENT,9000,11/6/1997,3,6,4588,91.8,0,0,0,0,999,0,,,< 1 year,1,36,740-744,10Q1,36,0010-02-01,0,20000,credit_card
473701,1,10.62,2/24/2010,19.94,GA,MORTGAGE,5833.33,11/15/1976,10,24,34299,68.3,0,0,0,0,31,0,,,2 years,1,36,705-709,10Q1,36,0010-04-01,0,4625,credit_card
473709,1,11.83,1/6/2010,13.63,NJ,MORTGAGE,7000,10/23/1994,11,33,44643,90,1,0,0,0,999,0,,,8 years,1,36,725-729,10Q1,36,0010-02-01,0,8500,debt_consolidation
473710,1,15.65,1/6/2010,9.32,CA,RENT,6000,3/16/1996,7,30,5001,84.8,0,0,0,1,13,1,13,,5 years,1,36,660-664,10Q1,36,0010-02-01,0,7400,debt_consolidation
473722,1,10.25,2/28/2010,2.71,CT,OWN,7750,5/1/1993,10,47,9612,41.1,3,0,0,0,33,0,,,4 years,1,36,715-719,10Q1,36,0010-04-01,0,10000,debt_consolidation
473725,1,11.14,1/6/2010,0.52,UT,RENT,5416.67,8/22/2000,3,9,906,11.6,0,0,0,0,999,0,,,2 years,1,36,780-784,10Q1,36,0010-02-01,0,6000,major_purchase
473726,1,11.83,1/11/2010,21.98,FL,OWN,4500,1/8/2004,10,17,8959,65.9,2,0,0,0,999,0,,,5 years,1,36,710-714,10Q1,36,0010-02-01,0,8000,debt_consolidation
473745,1,11.83,1/5/2010,4.33,CA,RENT,7500,5/24/2000,5,9,11999,94.5,0,0,0,0,999,0,,,1 year,1,36,715-719,10Q1,36,0010-02-01,0,3500,
473762,1,16.7,1/6/2010,23.86,NJ,RENT,5166.67,6/10/1997,17,26,3024,24.4,3,0,0,0,999,0,,,< 1 year,1,36,675-679,10Q1,36,0010-02-01,0,4800,small_business
473807,1,11.14,1/7/2010,17,PA,OWN,1000,12/4/1969,2,5,5326,40,1,0,0,0,999,0,,,< 1 year,1,36,770-774,10Q1,36,0010-02-01,0,4500,car
473814,1,10.25,1/28/2010,7.59,CA,MORTGAGE,5333.33,10/23/1992,7,13,14882,28.2,0,0,0,0,999,0,,,10+ years,1,36,780-784,10Q1,36,0010-03-01,0,24000,debt_consolidation
473841,1,16,1/5/2010,10.86,TX,MORTGAGE,7250,10/24/1994,12,19,14679,86.3,3,0,0,0,29,0,,,4 years,1,36,685-689,10Q1,36,0010-02-01,0,9000,credit_card
473843,1,17.39,1/7/2010,22.35,PA,MORTGAGE,4416.67,2/2/1970,11,21,19099,99,1,0,0,0,999,1,,,10+ years,1,36,670-674,10Q1,36,0010-02-01,1,10000,debt_consolidation
473847,1,14.61,1/13/2010,9.41,CO,RENT,5166.67,12/2/1998,6,16,20976,39.1,0,0,0,1,7,0,,,3 years,1,36,680-684,10Q1,36,0010-02-01,0,20000,debt_consolidation
473872,1,18.43,1/15/2010,7.09,CA,OWN,50000,4/3/1993,9,38,58222,39,1,0,0,0,31,0,,,4 years,1,36,660-664,10Q1,36,0010-02-01,1,24000,major_purchase
473875,1,13.57,1/21/2010,8.88,CA,MORTGAGE,13000,10/23/2000,6,14,92755,49.2,1,0,0,0,999,0,,,6 years,1,36,685-689,10Q1,36,0010-02-01,0,15000,home_improvement
473896,1,11.83,1/12/2010,17.64,MA,OWN,1666.67,12/24/1994,4,5,784,41.3,0,0,0,0,999,0,,,3 years,1,36,720-724,10Q1,36,0010-02-01,0,5000,
473923,1,16.7,1/21/2010,19.98,NY,RENT,6100,10/30/1999,3,14,15934,99,3,0,0,0,999,0,,,10+ years,1,36,690-694,10Q1,36,0010-02-01,1,4800,
473938,1,12.18,1/14/2010,18.67,MI,OWN,5666.67,10/25/1994,14,45,63437,65.2,0,0,0,0,999,0,,University of Michigan,8 years,1,36,735-739,10Q1,36,0010-02-01,0,24250,debt_consolidation
473948,1,14.26,1/8/2010,22.46,FL,RENT,4416.67,10/4/1998,7,19,3527,84,3,0,0,0,37,0,,,6 years,1,36,670-674,10Q1,36,0010-02-01,0,8000,
473972,1,11.48,1/12/2010,10.77,MA,RENT,7583.33,1/22/1990,6,16,17502,65.8,0,0,0,0,999,0,,Lesley University,10+ years,1,36,745-749,10Q1,36,0010-02-01,0,16800,debt_consolidation
473985,1,11.83,1/8/2010,1.5,VA,RENT,1000,5/31/2005,3,3,246,24.6,0,0,0,0,999,0,,,< 1 year,1,36,730-734,10Q1,36,0010-02-01,0,1500,
474006,1,12.53,1/12/2010,12.2,FL,MORTGAGE,15916.67,3/6/1987,16,54,444,2.5,0,0,0,0,49,0,,,1 year,1,36,710-714,10Q1,36,0010-02-01,0,10000,educational
474007,1,11.14,1/22/2010,24.87,GA,MORTGAGE,7916.67,3/27/1983,14,25,50662,14.8,0,0,0,1,17,0,,,5 years,1,36,745-749,10Q1,36,0010-02-01,0,15000,home_improvement
474032,1,15.65,1/13/2010,5.41,MO,RENT,3750,12/8/1997,4,22,5695,59.9,0,0,0,0,999,0,,,3 years,1,36,750-754,10Q1,36,0010-02-01,0,10000,small_business
474047,1,11.14,1/14/2010,10.43,WV,MORTGAGE,5822.25,9/20/1995,6,32,12724,50.9,1,0,0,0,72,0,,,2 years,1,36,740-744,10Q1,36,0010-02-01,0,13000,credit_card
474048,1,11.48,1/28/2010,15.63,TX,MORTGAGE,6250,1/9/1989,6,21,23860,55.5,1,0,0,0,999,0,,"The University of Texas at Arlington,Tarrant County College District",4 years,1,36,745-749,10Q1,36,0010-03-01,0,21000,debt_consolidation
474069,1,12.18,1/11/2010,1.67,MT,RENT,1800,7/20/2001,3,9,37,1.1,0,0,0,0,28,0,,,7 years,1,36,725-729,10Q1,36,0010-02-01,0,3000,major_purchase
474075,1,11.48,1/19/2010,15.1,FL,OWN,3833.33,6/13/2003,4,10,13415,43.6,0,0,0,0,999,0,,,6 years,1,36,735-739,10Q1,36,0010-02-01,0,8000,
474090,1,12.87,1/8/2010,19.99,MA,RENT,5208.33,7/25/2000,15,19,9505,59.8,0,0,0,0,60,0,,Northeastern University,< 1 year,1,36,690-694,10Q1,36,0010-02-01,0,11100,debt_consolidation
474117,1,12.87,1/12/2010,21.98,TX,RENT,3166.67,10/2/2004,14,21,15432,64,2,0,0,0,999,0,,Dallas Baptist University,< 1 year,1,36,700-704,10Q1,36,0010-02-01,0,15000,debt_consolidation
474118,1,12.53,1/15/2010,6.65,NV,RENT,2916.67,6/29/2005,10,20,7191,27,0,0,0,0,999,0,,,3 years,1,36,725-729,10Q1,36,0010-02-01,0,21000,
474121,1,11.83,1/13/2010,20.65,CA,RENT,2000,5/6/2004,4,6,2678,33.5,1,0,0,0,999,0,,,5 years,1,36,730-734,10Q1,36,0010-02-01,0,8975,major_purchase
474135,1,14.96,1/21/2010,20.16,CT,OWN,5128.92,12/1/1999,4,22,21111,75.7,3,0,0,0,999,0,,,1 year,1,36,700-704,10Q1,36,0010-02-01,0,24250,debt_consolidation
474138,1,11.48,1/13/2010,11.04,MD,MORTGAGE,9166.67,7/17/1996,9,24,60184,46.7,0,0,0,0,999,0,,"Strayer University at Washington, DC,University of Maryland-University College,Anne Arundel Community College",< 1 year,1,36,770-774,10Q1,36,0010-02-01,0,23000,wedding
474147,1,11.14,1/20/2010,5.86,NY,OWN,4833.33,6/17/1998,7,28,823,5.1,0,0,0,0,37,0,,,4 years,1,36,715-719,10Q1,36,0010-02-01,0,4000,home_improvement
474176,1,12.53,1/11/2010,7.81,CA,MORTGAGE,6630,8/31/1999,11,16,10750,47.1,0,0,0,0,999,0,,"Cal Western University,The University of Montana,George Washington University (GW),University of Denver,University of Georgia,UCLA Grad School,Loyola School of Law(Los Angeles)",10+ years,1,36,690-694,10Q1,36,0010-02-01,0,8000,credit_card
474191,1,13.92,1/13/2010,15.68,NV,RENT,2800,11/27/2005,17,17,3450,32.2,1,0,0,0,999,0,,,< 1 year,1,36,685-689,10Q1,36,0010-02-01,0,5000,
474199,1,13.57,1/11/2010,12.1,MN,MORTGAGE,3000,4/27/2000,11,17,13782,22.7,0,0,0,0,34,0,,,4 years,1,36,680-684,10Q1,36,0010-02-01,0,11500,debt_consolidation
474202,1,12.53,1/8/2010,24.35,IL,RENT,1700,9/24/2000,3,7,0,0,1,0,0,1,4,0,,,3 years,1,36,715-719,10Q1,36,0010-02-01,0,2000,home_improvement
474218,1,14.96,2/5/2010,20.76,MO,MORTGAGE,6666.67,3/16/2001,7,23,22737,87.4,2,0,0,0,999,0,,,5 years,1,36,675-679,10Q1,36,0010-03-01,0,20000,credit_card
474232,1,11.14,1/15/2010,9.35,IL,MORTGAGE,5208.33,4/24/1995,10,24,19639,39.1,2,0,0,0,999,0,,,9 years,1,36,765-769,10Q1,36,0010-02-01,1,15000,major_purchase
474235,1,16,1/14/2010,22.31,GA,RENT,3500,10/19/2001,3,8,14850,99,0,0,0,0,999,0,,,2 years,1,36,695-699,10Q1,36,0010-02-01,0,2800,wedding
474251,1,15.65,1/13/2010,13.65,CT,MORTGAGE,5583.33,3/10/1992,13,27,11325,43.9,1,0,0,0,49,0,,,10+ years,1,36,685-689,10Q1,36,0010-02-01,0,25000,home_improvement
474256,1,11.83,1/8/2010,22.25,PA,RENT,2683.33,1/3/1999,4,4,1604,72.9,0,0,0,0,999,0,,,5 years,1,36,720-724,10Q1,36,0010-02-01,0,6500,debt_consolidation
474259,1,13.92,1/15/2010,17.49,MA,MORTGAGE,5488,5/13/1997,7,18,19158,64.7,1,0,0,1,13,0,,,10+ years,1,36,685-689,10Q1,36,0010-02-01,0,16800,home_improvement
474294,1,11.48,1/11/2010,16.7,SC,RENT,2083.33,9/24/2000,12,29,1557,51.9,0,0,0,0,40,0,,,2 years,1,36,720-724,10Q1,36,0010-02-01,0,9000,debt_consolidation
474298,1,12.18,1/22/2010,12.88,CA,MORTGAGE,19500,5/25/1989,19,36,58974,71.7,0,0,0,0,999,0,,,10+ years,1,36,730-734,10Q1,36,0010-02-01,0,21600,credit_card
474330,1,14.61,1/7/2010,16.67,IL,RENT,3750,9/9/2003,16,20,7367,79.8,2,0,0,0,999,0,,,1 year,1,36,660-664,10Q1,36,0010-02-01,0,6000,debt_consolidation
474333,1,12.18,1/25/2010,6.33,MD,RENT,1500,8/28/2006,6,7,1454,33.8,0,0,0,0,999,0,,,1 year,1,36,715-719,10Q1,36,0010-02-01,1,1800,
474337,1,13.92,1/26/2010,18.75,CA,OWN,13083.33,7/24/1990,7,24,139636,95.6,0,0,0,0,999,0,,,10+ years,1,36,700-704,10Q1,36,0010-02-01,0,12000,debt_consolidation
474345,1,14.26,1/14/2010,8.94,MA,RENT,5011,6/16/2003,5,6,14917,64.3,0,0,0,0,46,0,,,7 years,1,36,680-684,10Q1,36,0010-02-01,0,15000,debt_consolidation
474351,1,14.61,1/22/2010,4.92,MN,RENT,1200,5/6/2006,4,4,1737,48.2,1,0,0,0,999,0,,Redmond High School,< 1 year,1,36,680-684,10Q1,36,0010-02-01,0,4000,debt_consolidation
474368,1,14.26,1/27/2010,11.23,IL,RENT,5583.33,12/8/2003,7,15,20833,84.7,2,0,0,0,999,0,,,2 years,1,36,685-689,10Q1,36,0010-02-01,0,20000,debt_consolidation
474376,1,16.35,1/14/2010,11.25,MN,MORTGAGE,11666.67,12/3/1994,14,31,21229,64.7,2,0,0,0,44,0,,,2 years,1,36,700-704,10Q1,36,0010-02-01,0,15000,small_business
474381,1,14.61,1/13/2010,3.14,WV,RENT,1115,3/27/1966,4,5,709,22.9,0,0,0,0,29,0,,,< 1 year,1,36,670-674,10Q1,36,0010-02-01,0,2800,vacation
474385,1,12.87,1/8/2010,16.04,TX,MORTGAGE,9000,2/23/1995,10,28,1405,23.4,1,0,0,0,32,0,,,4 years,1,36,680-684,10Q1,36,0010-02-01,0,5000,home_improvement
474392,1,14.26,1/13/2010,22.41,OR,RENT,1700,7/26/2000,8,12,7986,81.5,1,0,0,0,24,1,24,,5 years,1,36,665-669,10Q1,36,0010-02-01,0,3250,debt_consolidation
474393,1,18.09,1/22/2010,16.37,FL,MORTGAGE,8833.33,1/19/1996,10,30,22792,76.7,2,0,0,0,999,0,,University of Miami,5 years,1,36,670-674,10Q1,36,0010-02-01,0,25000,debt_consolidation
474397,1,12.87,1/12/2010,19.32,WI,RENT,3333.33,10/14/2002,12,24,10602,60.6,2,0,0,0,999,0,,,< 1 year,1,36,695-699,10Q1,36,0010-02-01,1,12000,debt_consolidation
474420,1,11.14,1/27/2010,15.52,CA,RENT,2500,1/3/1999,6,14,8458,28.6,1,0,0,0,999,0,,,10+ years,1,36,735-739,10Q1,36,0010-02-01,0,14800,debt_consolidation
474459,1,11.14,1/11/2010,12.1,CA,RENT,2000,7/12/2003,5,12,9107,63.2,1,0,0,0,999,0,,California State University Sacramento,< 1 year,1,36,735-739,10Q1,36,0010-02-01,0,9000,debt_consolidation
474462,1,15.31,1/19/2010,8.39,CA,MORTGAGE,10000,6/27/2000,12,27,14927,39.1,0,0,0,0,38,0,,,< 1 year,1,36,690-694,10Q1,36,0010-02-01,0,25000,debt_consolidation
474463,1,11.83,1/19/2010,2.73,AZ,RENT,20000,11/15/1996,11,26,1260,7.2,0,0,0,0,52,1,52,,< 1 year,1,36,735-739,10Q1,36,0010-02-01,0,20000,
474474,1,11.83,1/8/2010,12.26,NY,RENT,5291.67,5/4/1999,4,11,3221,74.9,2,0,0,0,999,0,,,4 years,1,36,710-714,10Q1,36,0010-02-01,0,1600,debt_consolidation
474522,1,11.48,1/15/2010,7.84,AL,MORTGAGE,7666.67,8/9/1969,6,33,2522,34.5,4,0,0,1,20,0,,,10+ years,1,36,750-754,10Q1,36,0010-02-01,0,18000,home_improvement
474538,1,11.83,1/19/2010,14.77,NY,OWN,20000,10/1/1999,8,19,51669,26.7,3,0,0,0,999,0,,,10+ years,1,36,755-759,10Q1,36,0010-02-01,0,25000,home_improvement
